id,gender,masterCategory,subCategory,articleType,baseColour,season,production_year,usage,productDisplayName,Size,Made In,Quantity,Image2,Image,price,rating,Material,productDisplayNameOrg,baseColourOrg
11566,Women,Apparel,Topwear,Kurtas,White,Summer,2011,Ethnic,W Women Printed White Kurtas - 13,S,UK,15,C:\ITE\Higher Nitec\Capstone\Image data\images\11566.jpg,11566.jpg,133,1,Linen,W Women Printed White Kurtas,White
57373,Women,Apparel,Innerwear,Briefs,Black,Winter,2015,Casual,Amante Women Black Briefs PFCL01,XL,Vietnam,12,C:\ITE\Higher Nitec\Capstone\Image data\images\57373.jpg,57373.jpg,280,5,Wool,Amante Women Black Briefs PFCL01,Black
20221,Men,Apparel,Topwear,Sweaters,Black,Fall,2011,Casual,Wrangler Men Rib Charcoal Sweater,S,Singapore,17,C:\ITE\Higher Nitec\Capstone\Image data\images\20221.jpg,20221.jpg,108,2,Poly-Cotton,Wrangler Men Rib Charcoal Sweater,Charcoal
14014,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Sports,Nike Men Solid Off-White Polo Jerseys,M,Singapore,99,C:\ITE\Higher Nitec\Capstone\Image data\images\14014.jpg,14014.jpg,112,1,Nylon,Nike Men Solid Off-White Polo Jerseys,White
5443,Women,Apparel,Topwear,Tshirts,Orange,Summer,2011,Casual,Nike Women's Striped Polo Orange T-shirt,L,Singapore,32,C:\ITE\Higher Nitec\Capstone\Image data\images\5443.jpg,5443.jpg,136,5,Cotton,Nike Women's Striped Polo Orange T-shirt,Orange
11754,Women,Apparel,Topwear,Shirts,Purple,Summer,2011,Casual,Lee Women Printed Purple Shirt,M,UK,14,C:\ITE\Higher Nitec\Capstone\Image data\images\11754.jpg,11754.jpg,165,1,Cotton,Lee Women Printed Purple Shirt,Purple
57141,Women,Apparel,Bottomwear,Trousers,Olive,Summer,2012,Casual,Elle Women Olive Trousers,L,USA,99,C:\ITE\Higher Nitec\Capstone\Image data\images\57141.jpg,57141.jpg,216,5,Cotton,Elle Women Olive Trousers,Olive
5671,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Tantra Men's Autorikshaw White T-shirt,S,UK,48,C:\ITE\Higher Nitec\Capstone\Image data\images\5671.jpg,5671.jpg,243,1,Cotton,Tantra Men's Autorikshaw White T-shirt,White
9880,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,Indigo Nation Men Club Poplin Black Shirts,XL,USA,56,C:\ITE\Higher Nitec\Capstone\Image data\images\9880.jpg,9880.jpg,174,1,Poly-Cotton,Indigo Nation Men Club Poplin Black Shirts,Black
7126,Women,Apparel,Bottomwear,Track Pants,Grey,Fall,2011,Casual,Urban Yoga Women Bottom Grey Track Pant,XL,UK,67,C:\ITE\Higher Nitec\Capstone\Image data\images\7126.jpg,7126.jpg,145,5,Poly-Cotton,Urban Yoga Women Bottom Grey Track Pant,Grey
22744,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011,Ethnic,BIBA Women Solid Blue Green Kurta,XL,USA,52,C:\ITE\Higher Nitec\Capstone\Image data\images\22744.jpg,22744.jpg,261,3,Linen,BIBA Women Solid Navy Blue Green Kurta,Navy Blue
8952,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011,Formal,Indigo Nation Men TR Yarn Dyed Black Trousers,XL,Singapore,41,C:\ITE\Higher Nitec\Capstone\Image data\images\8952.jpg,8952.jpg,159,2,Linen,Indigo Nation Men TR Yarn Dyed Black Trousers,Black
19539,Men,Apparel,Topwear,Sweaters,Black,Summer,2011,Casual,United Colors of Benetton Men Solid Black Sweater - 2,S,UK,45,C:\ITE\Higher Nitec\Capstone\Image data\images\19539.jpg,19539.jpg,177,2,Cotton,United Colors of Benetton Men Solid Black Sweater,Black
40592,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,Aurelia Women Blue Kurta - 4,M,Singapore,73,C:\ITE\Higher Nitec\Capstone\Image data\images\40592.jpg,40592.jpg,228,5,Linen,Aurelia Women Blue Kurta,Blue
33060,Men,Apparel,Topwear,Shirts,Green,Summer,2012,Casual,U.S. Polo Assn. Denim Co. Men Green & Blue Check Shirt,XXL,China,79,C:\ITE\Higher Nitec\Capstone\Image data\images\33060.jpg,33060.jpg,208,3,Cotton,U.S. Polo Assn. Denim Co. Men Green & Blue Check Shirt,Green
11330,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,United Colors of Benetton Men Washed Blue Jeans - 2,L,China,55,C:\ITE\Higher Nitec\Capstone\Image data\images\11330.jpg,11330.jpg,155,4,Poly-Cotton,United Colors of Benetton Men Washed Blue Jeans,Blue
5215,Girls,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Disney Kids Girl's Pink White Sweet Hunny Pack of 2 Kidswear,XL,USA,6,C:\ITE\Higher Nitec\Capstone\Image data\images\5215.jpg,5215.jpg,118,1,Cotton,Disney Kids Girl's Pink White Sweet Hunny Pack of 2 Kidswear,White
14642,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,Probase Men Bold Check Black Shirts,XL,UK,42,C:\ITE\Higher Nitec\Capstone\Image data\images\14642.jpg,14642.jpg,122,2,Poly-Cotton,Probase Men Bold Check Black Shirts,Black
15790,Men,Apparel,Innerwear,Briefs,Green,Summer,2016,Casual,Facit Men Green Comfort Briefs,XXL,Vietnam,74,C:\ITE\Higher Nitec\Capstone\Image data\images\15790.jpg,15790.jpg,215,1,Cotton,Facit Men Green Comfort Briefs,Green
52057,Men,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,Myntra Men Green T-shirt,XL,UK,66,C:\ITE\Higher Nitec\Capstone\Image data\images\52057.jpg,52057.jpg,121,1,Cotton,Myntra Men Green T-shirt,Green
19961,Men,Apparel,Topwear,Sweaters,Blue,Fall,2011,Casual,United Colors of Benetton Men Blue Check Sweater,M,UK,69,C:\ITE\Higher Nitec\Capstone\Image data\images\19961.jpg,19961.jpg,162,2,Poly-Cotton,United Colors of Benetton Men Blue Check Sweater,Blue
7542,Men,Apparel,Bottomwear,Shorts,White,Summer,2011,Sports,Nike Men's AS T90 3/4 WO White Shorts,XXL,USA,88,C:\ITE\Higher Nitec\Capstone\Image data\images\7542.jpg,7542.jpg,86,4,Nylon,Nike Men's AS T90 3/4 WO White Shorts,White
22320,Men,Apparel,Topwear,Tshirts,Cream,Fall,2011,Casual,Wildcraft Men Solid Grey T-Shirt,M,USA,68,C:\ITE\Higher Nitec\Capstone\Image data\images\22320.jpg,22320.jpg,236,2,Poly-Cotton,Wildcraft Men Solid Grey T-Shirt,Cream
34245,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012,Casual,Proline Men Blue T-shirt with Printed Detail,M,Vietnam,22,C:\ITE\Higher Nitec\Capstone\Image data\images\34245.jpg,34245.jpg,282,1,Cotton,Proline Men Blue T-shirt with Printed Detail,Blue
16929,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2011,Casual,Spykar Men Solid Black Sweatshirt,XL,USA,82,C:\ITE\Higher Nitec\Capstone\Image data\images\16929.jpg,16929.jpg,79,1,Poly-Cotton,Spykar Men Solid Black Sweatshirt,Black
2030,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Sports,ADIDAS Men's Black Knight T-shirt,XXL,China,38,C:\ITE\Higher Nitec\Capstone\Image data\images\2030.jpg,2030.jpg,243,4,Polyester,ADIDAS Men's Black Knight T-shirt,Black
43317,Women,Apparel,Dress,Jumpsuit,Black,Summer,2012,Casual,United Colors of Benetton Women Black Jumpsuit,S,UK,5,C:\ITE\Higher Nitec\Capstone\Image data\images\43317.jpg,43317.jpg,243,1,Cotton,United Colors of Benetton Women Black Jumpsuit,Black
13467,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,United Colors of Benetton Men Printed White Tshirts - 3,XXL,China,27,C:\ITE\Higher Nitec\Capstone\Image data\images\13467.jpg,13467.jpg,129,3,Cotton,United Colors of Benetton Men Printed White Tshirts,White
16327,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual,Peter England Men Solid White Shirt,S,USA,56,C:\ITE\Higher Nitec\Capstone\Image data\images\16327.jpg,16327.jpg,170,5,Poly-Cotton,Peter England Men Solid White Shirt,White
50532,Men,Apparel,Innerwear,Briefs,Black,Summer,2016,Casual,Chromozome Men Charcoal Brief,S,UK,70,C:\ITE\Higher Nitec\Capstone\Image data\images\50532.jpg,50532.jpg,191,3,Cotton,Chromozome Men Charcoal Brief,Charcoal
43919,Women,Apparel,Dress,Dresses,Blue,Summer,2012,Casual,Femella Women Blue Printed Dress,M,UK,24,C:\ITE\Higher Nitec\Capstone\Image data\images\43919.jpg,43919.jpg,277,4,Cotton,Femella Women Navy Blue Printed Dress,Navy Blue
8738,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual,Indigo Nation Men Checks Green Shirts - 2,XXL,Singapore,22,C:\ITE\Higher Nitec\Capstone\Image data\images\8738.jpg,8738.jpg,130,5,Poly-Cotton,Indigo Nation Men Checks Green Shirts,White
12787,Women,Apparel,Topwear,Kurtas,Red,Fall,2011,Ethnic,Mother Earth Women Renu Red Kurtas,M,Singapore,39,C:\ITE\Higher Nitec\Capstone\Image data\images\12787.jpg,12787.jpg,41,3,Linen,Mother Earth Women Renu Red Kurtas,Red
35999,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Ben 10 Boys Crew Red T-shirt,M,Vietnam,86,C:\ITE\Higher Nitec\Capstone\Image data\images\35999.jpg,35999.jpg,255,1,Cotton,Ben 10 Boys Crew Red T-shirt,Red
54192,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2012,Casual,Highlander Men Khaki Chinos,M,Singapore,32,C:\ITE\Higher Nitec\Capstone\Image data\images\54192.jpg,54192.jpg,40,1,Cotton,Highlander Men Khaki Chinos,Khaki
27460,Women,Apparel,Innerwear,Bra,Black,Winter,2015,Casual,Jockey Black Seamless Bra 1718,XL,China,56,C:\ITE\Higher Nitec\Capstone\Image data\images\27460.jpg,27460.jpg,284,3,Wool,Jockey Black Seamless Bra 1718,Black
2202,Men,Apparel,Topwear,Tshirts,White,Fall,2010,Sports,Adidas Men White Polo T-shirt - 3,S,Vietnam,53,C:\ITE\Higher Nitec\Capstone\Image data\images\2202.jpg,2202.jpg,167,1,Polyester,Adidas Men White Polo T-shirt,White
33252,Boys,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Gini and Jony Boys Printed White T-shirt - 7,M,USA,6,C:\ITE\Higher Nitec\Capstone\Image data\images\33252.jpg,33252.jpg,175,3,Cotton,Gini and Jony Boys Printed White T-shirt,White
11102,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Formal,Indigo Nation Men Stripes Blue Shirts,M,China,8,C:\ITE\Higher Nitec\Capstone\Image data\images\11102.jpg,11102.jpg,147,5,Linen,Indigo Nation Men Stripes Blue Shirts,Blue
32380,Women,Apparel,Topwear,Tops,Olive,Summer,2012,Casual,Arrow Woman Olive Top - 2,L,Vietnam,86,C:\ITE\Higher Nitec\Capstone\Image data\images\32380.jpg,32380.jpg,178,5,Cotton,Arrow Woman Olive Top,Olive
5027,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2011,Sports,ADIDAS Men's Long Black Capris,XXL,USA,26,C:\ITE\Higher Nitec\Capstone\Image data\images\5027.jpg,5027.jpg,211,5,Nylon,ADIDAS Men's Long Black Capris,Black
36720,Boys,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Palm Tree Boys Printed Black T-Shirt,L,UK,82,C:\ITE\Higher Nitec\Capstone\Image data\images\36720.jpg,36720.jpg,128,1,Cotton,Palm Tree Boys Printed Black T-Shirt,Black
24023,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Locomotive Men Printed White T-shirt - 3,XXL,Singapore,51,C:\ITE\Higher Nitec\Capstone\Image data\images\24023.jpg,24023.jpg,56,3,Poly-Cotton,Locomotive Men Printed White T-shirt,White
40566,Women,Apparel,Topwear,Kurtas,Burgundy,Summer,2012,Ethnic,W Women Burgundy Kurta,L,USA,89,C:\ITE\Higher Nitec\Capstone\Image data\images\40566.jpg,40566.jpg,196,2,Linen,W Women Burgundy Kurta,Burgundy
15764,Men,Apparel,Innerwear,Innerwear Vests,Blue,Summer,2016,Casual,Facit Men Hunk Blue Innerwear Vest,S,Vietnam,74,C:\ITE\Higher Nitec\Capstone\Image data\images\15764.jpg,15764.jpg,96,5,Cotton,Facit Men Hunk Blue Innerwear Vest,Blue
19995,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,United Colors of Benetton Men Printed Black TShirt - 2,XXL,USA,1,C:\ITE\Higher Nitec\Capstone\Image data\images\19995.jpg,19995.jpg,104,3,Cotton,United Colors of Benetton Men Printed Black TShirt,Black
23206,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Highlander Men Blue Check Shirt - 4,S,UK,9,C:\ITE\Higher Nitec\Capstone\Image data\images\23206.jpg,23206.jpg,145,3,Poly-Cotton,Highlander Men Blue Check Shirt,Blue
18847,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Puma Men College  Athletic White  Tshirt,L,China,65,C:\ITE\Higher Nitec\Capstone\Image data\images\18847.jpg,18847.jpg,227,1,Poly-Cotton,Puma Men College  Athletic White  Tshirt,White
12541,Women,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Tantra Women White Printed T-shirt,XXL,China,8,C:\ITE\Higher Nitec\Capstone\Image data\images\12541.jpg,12541.jpg,300,2,Poly-Cotton,Tantra Women White Printed T-shirt,White
42231,Women,Apparel,Topwear,Tops,Blue,Summer,2012,Casual,Sepia Women Blue Top - 6,M,UK,13,C:\ITE\Higher Nitec\Capstone\Image data\images\42231.jpg,42231.jpg,111,1,Cotton,Sepia Women Blue Top,Blue
30611,Men,Apparel,Topwear,Jackets,Grey,Summer,2012,Sports,Nike Men Grey Jacket,M,USA,73,C:\ITE\Higher Nitec\Capstone\Image data\images\30611.jpg,30611.jpg,74,5,Nylon,Nike Men Grey Jacket,Grey
51414,Men,Apparel,Topwear,Shirts,White,Summer,2012,Casual,Myntra Men White Check Shirt,L,UK,71,C:\ITE\Higher Nitec\Capstone\Image data\images\51414.jpg,51414.jpg,34,2,Cotton,Myntra Men White Check Shirt,White
7784,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,Proline Men Black Polo T-shirt - 2,S,China,85,C:\ITE\Higher Nitec\Capstone\Image data\images\7784.jpg,7784.jpg,184,3,Poly-Cotton,Proline Men Black Polo T-shirt,Black
17201,Men,Apparel,Topwear,Sweaters,Blue,Winter,2016,Casual,U.S. Polo Assn. Men Stripes Blue Sweater - 2,XXL,China,35,C:\ITE\Higher Nitec\Capstone\Image data\images\17201.jpg,17201.jpg,65,5,Wool,U.S. Polo Assn. Men Stripes Navy Blue Sweater,Navy Blue
23034,Men,Apparel,Topwear,Shirts,Black,Fall,2012,Formal,Arrow Men Black Striped Shirt,XXL,China,33,C:\ITE\Higher Nitec\Capstone\Image data\images\23034.jpg,23034.jpg,266,3,Linen,Arrow Men Black Striped Shirt,Black
42003,Girls,Apparel,Bottomwear,Capris,Black,Summer,2012,Casual,Gini and Jony Girls Elasticated Black Capris,XXL,China,16,C:\ITE\Higher Nitec\Capstone\Image data\images\42003.jpg,42003.jpg,237,5,Cotton,Gini and Jony Girls Elasticated Black Capris,Black
3324,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2011,Sports,KKR Boys Fangear Tee,XXL,USA,66,C:\ITE\Higher Nitec\Capstone\Image data\images\3324.jpg,3324.jpg,250,3,Nylon,KKR Boys Fangear Tee,Blue
12773,Women,Apparel,Topwear,Tunics,Green,Fall,2011,Ethnic,Mother Earth Women Limited Collt Handloom Green Tunics,XXL,Singapore,79,C:\ITE\Higher Nitec\Capstone\Image data\images\12773.jpg,12773.jpg,116,3,Linen,Mother Earth Women Limited Collt Handloom Green Tunics,Green
18249,Men,Apparel,Topwear,Tshirts,Red,Fall,2011,Casual,Manchester United Men Printed Red Tshirt,XL,Vietnam,40,C:\ITE\Higher Nitec\Capstone\Image data\images\18249.jpg,18249.jpg,247,5,Poly-Cotton,Manchester United Men Printed Red Tshirt,Red
27494,Women,Apparel,Innerwear,Briefs,Red,Winter,2015,Casual,Jockey Women Red Brief,XL,China,26,C:\ITE\Higher Nitec\Capstone\Image data\images\27494.jpg,27494.jpg,48,5,Wool,Jockey Women Red Brief,Red
10024,Women,Apparel,Topwear,Tshirts,Black,Fall,2011,Sports,Nike Women As Make Yours Black T-Shirts,XL,Vietnam,54,C:\ITE\Higher Nitec\Capstone\Image data\images\10024.jpg,10024.jpg,79,2,Polyester,Nike Women As Make Yours Black T-Shirts,Black
10818,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Casual,Wrangler Men Urban Raiser Red Shirts,L,USA,90,C:\ITE\Higher Nitec\Capstone\Image data\images\10818.jpg,10818.jpg,114,4,Poly-Cotton,Wrangler Men Urban Raiser Red Shirts,Red
59679,Women,Apparel,Innerwear,Briefs,Brown,Summer,2014,Casual,Avirate Black & Khaki Brief,XL,USA,19,C:\ITE\Higher Nitec\Capstone\Image data\images\59679.jpg,59679.jpg,180,1,Cotton,Avirate Black & Khaki Brief,Khaki
6232,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011,Casual,UCB Women's Basic Round Pink T-shirt - 2,XXL,China,18,C:\ITE\Higher Nitec\Capstone\Image data\images\6232.jpg,6232.jpg,267,3,Cotton,UCB Women's Basic Round Pink T-shirt,Pink
23450,Men,Apparel,Bottomwear,Jeans,Black,Fall,2011,Casual,Deni Yo Men Black Slim Fit Jeans,XL,USA,59,C:\ITE\Higher Nitec\Capstone\Image data\images\23450.jpg,23450.jpg,112,3,Poly-Cotton,Deni Yo Men Black Slim Fit Jeans,Black
22582,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Nike Men Blue T-shirt - 2,S,USA,3,C:\ITE\Higher Nitec\Capstone\Image data\images\22582.jpg,22582.jpg,40,5,Poly-Cotton,Nike Men Blue T-shirt,Blue
28884,Women,Apparel,Innerwear,Briefs,Pink,Summer,2012,Casual,Enamor Women Pink Low-Rise Bikini Brief,S,USA,97,C:\ITE\Higher Nitec\Capstone\Image data\images\28884.jpg,28884.jpg,102,2,Cotton,Enamor Women Pink Low-Rise Bikini Brief,Pink
26122,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Formal,John Miller Men Striped Blue Shirt - 7,M,UK,40,C:\ITE\Higher Nitec\Capstone\Image data\images\26122.jpg,26122.jpg,293,1,Cotton,John Miller Men Striped Blue Shirt,Blue
11592,Women,Apparel,Topwear,Kurtas,White,Summer,2011,Ethnic,W Women Printed White Kurtas - 14,XXL,Vietnam,57,C:\ITE\Higher Nitec\Capstone\Image data\images\11592.jpg,11592.jpg,156,5,Linen,W Women Printed White Kurtas,White
56255,Men,Apparel,Loungewear and Nightwear,Night suits,Black,Summer,2016,Casual,SDL by Sweet Dreams Men Black & Grey Pyjama Set - 2,M,China,17,C:\ITE\Higher Nitec\Capstone\Image data\images\56255.jpg,56255.jpg,58,4,Cotton,SDL by Sweet Dreams Men Black & Grey Pyjama Set,Black
10440,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Flying Machine Men Ydc Green Shirts,XL,China,75,C:\ITE\Higher Nitec\Capstone\Image data\images\10440.jpg,10440.jpg,152,2,Poly-Cotton,Flying Machine Men Ydc Green Shirts,Navy Blue
45642,Men,Apparel,Innerwear,Briefs,Red,Summer,2016,Casual,Park Avenue Men Red Swank Brief,XXL,USA,80,C:\ITE\Higher Nitec\Capstone\Image data\images\45642.jpg,45642.jpg,151,1,Cotton,Park Avenue Men Red Swank Brief,Red
15132,Men,Apparel,Bottomwear,Trousers,Black,Fall,2012,Casual,Arrow  Men Solid Black Trousers,M,Vietnam,31,C:\ITE\Higher Nitec\Capstone\Image data\images\15132.jpg,15132.jpg,112,1,Poly-Cotton,Arrow  Men Solid Black Trousers,Black
44790,Men,Apparel,Innerwear,Boxers,Blue,Summer,2016,Casual,Calvin Klein Mens blue Boxers,XL,UK,64,C:\ITE\Higher Nitec\Capstone\Image data\images\44790.jpg,44790.jpg,285,4,Cotton,Calvin Klein Mens blue Boxers,Blue
59813,Men,Apparel,Bottomwear,Trousers,Beige,Fall,2012,Casual,United Colors of Benetton Men Beige Trousers,XL,UK,78,C:\ITE\Higher Nitec\Capstone\Image data\images\59813.jpg,59813.jpg,81,4,Poly-Cotton,United Colors of Benetton Men Beige Trousers,Beige
21909,Women,Apparel,Apparel Set,Kurta Sets,Blue,Fall,2011,Ethnic,Biba Women Blue Printed Churidar Kurta with Dupatta,XXL,Singapore,60,C:\ITE\Higher Nitec\Capstone\Image data\images\21909.jpg,21909.jpg,149,2,Linen,Biba Women Blue Printed Churidar Kurta with Dupatta,Blue
25595,Women,Apparel,Apparel Set,Kurta Sets,Cream,Fall,2011,Ethnic,Vishudh Women Cream-Coloured Printed Churidar Kurta with Dupatta,XL,China,5,C:\ITE\Higher Nitec\Capstone\Image data\images\25595.jpg,25595.jpg,297,2,Linen,Vishudh Women Cream-Coloured Printed Churidar Kurta with Dupatta,Cream
24447,Women,Apparel,Innerwear,Briefs,White,Summer,2017,Casual,Beyouty Women  Pack of 3 Briefs,S,Singapore,81,C:\ITE\Higher Nitec\Capstone\Image data\images\24447.jpg,24447.jpg,95,1,Cotton,Beyouty Women  Pack of 3 Briefs,White
10672,Girls,Apparel,Topwear,Tops,Purple,Fall,2011,Casual,Doodle Girls Little song board Purple Tops,XL,UK,29,C:\ITE\Higher Nitec\Capstone\Image data\images\10672.jpg,10672.jpg,129,2,Poly-Cotton,Doodle Girls Little song board Purple Tops,Purple
21135,Women,Apparel,Topwear,Sweaters,Purple,Fall,2011,Casual,s.Oliver Women Solid Purple Sweater,L,UK,55,C:\ITE\Higher Nitec\Capstone\Image data\images\21135.jpg,21135.jpg,185,1,Poly-Cotton,s.Oliver Women Solid Purple Sweater,Purple
4757,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Sports,ADIDAS Men's Perf Str Polo Light Grey T-Shirt,L,China,43,C:\ITE\Higher Nitec\Capstone\Image data\images\4757.jpg,4757.jpg,109,1,Nylon,ADIDAS Men's Perf Str Polo Light Grey T-Shirt,Grey
57989,Women,Apparel,Dress,Dresses,Blue,Fall,2012,Casual,Latin Quarters Women Blue Dress: Plaid Shirt Dress,M,Singapore,20,C:\ITE\Higher Nitec\Capstone\Image data\images\57989.jpg,57989.jpg,138,1,Poly-Cotton,Latin Quarters Women Blue Dress,Blue
9874,Men,Apparel,Topwear,Sweaters,Blue,Fall,2011,Casual,Spykar Men Rts Style Live Ride Blue Sweaters,S,USA,19,C:\ITE\Higher Nitec\Capstone\Image data\images\9874.jpg,9874.jpg,64,1,Poly-Cotton,Spykar Men Rts Style Live Ride Navy Blue Sweaters,Navy Blue
23662,Men,Apparel,Topwear,Tshirts,Pink,Summer,2012,Casual,Superman Men Pink Printed T-shirt,S,USA,62,C:\ITE\Higher Nitec\Capstone\Image data\images\23662.jpg,23662.jpg,55,3,Cotton,Superman Men Pink Printed T-shirt,Pink
26310,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012,Sports,Proline Black Sports Shorts,L,Singapore,32,C:\ITE\Higher Nitec\Capstone\Image data\images\26310.jpg,26310.jpg,111,2,Nylon,Proline Black Sports Shorts,Black
12125,Women,Apparel,Topwear,Kurtas,Green,Fall,2011,Ethnic,Aurelia Women Solid Green Kurtas - 3,L,UK,69,C:\ITE\Higher Nitec\Capstone\Image data\images\12125.jpg,12125.jpg,205,1,Linen,Aurelia Women Solid Green Kurtas,Green
42655,Women,Apparel,Topwear,Kurtas,Maroon,Summer,2012,Ethnic,Alma Women Maroon Kurta - 2,XXL,Vietnam,82,C:\ITE\Higher Nitec\Capstone\Image data\images\42655.jpg,42655.jpg,288,2,Linen,Alma Women Maroon Kurta,Maroon
3572,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,ADIDAS Men's Med Grey Blue T-shirt,M,USA,78,C:\ITE\Higher Nitec\Capstone\Image data\images\3572.jpg,3572.jpg,135,1,Cotton,ADIDAS Men's Med Grey Blue T-shirt,Grey
3912,Women,Apparel,Bottomwear,Capris,Grey,Summer,2012,Casual,Urban Yoga Women Yoga Grey Capri,S,Vietnam,17,C:\ITE\Higher Nitec\Capstone\Image data\images\3912.jpg,3912.jpg,94,1,Cotton,Urban Yoga Women Yoga Grey Capri,Grey
42209,Women,Apparel,Dress,Dresses,Purple,Summer,2012,Casual,Sepia Women Purple Dress,XL,UK,91,C:\ITE\Higher Nitec\Capstone\Image data\images\42209.jpg,42209.jpg,114,5,Cotton,Sepia Women Purple Dress,Purple
12579,Women,Apparel,Topwear,Tshirts,Orange,Fall,2011,Casual,Tantra Women Orange Printed T-shirt,XL,USA,27,C:\ITE\Higher Nitec\Capstone\Image data\images\12579.jpg,12579.jpg,268,3,Poly-Cotton,Tantra Women Orange Printed T-shirt,Orange
19191,Men,Apparel,Topwear,Shirts,Black,Summer,2011,Casual,United Colors of Benetton Men Charcoal Shirt,M,USA,11,C:\ITE\Higher Nitec\Capstone\Image data\images\19191.jpg,19191.jpg,231,5,Cotton,United Colors of Benetton Men Charcoal Shirt,Charcoal
24229,Women,Apparel,Topwear,Kurtas,Grey,Fall,2011,Ethnic,La-Emotio Women Grey Kurta,XXL,UK,99,C:\ITE\Higher Nitec\Capstone\Image data\images\24229.jpg,24229.jpg,53,2,Linen,La-Emotio Women Grey Kurta,Grey
4905,Women,Apparel,Topwear,Tops,White,Summer,2011,Casual,Palm Tree Girl's Lions White Pink Kidswear,L,Singapore,44,C:\ITE\Higher Nitec\Capstone\Image data\images\4905.jpg,4905.jpg,173,3,Cotton,Palm Tree Girl's Lions White Pink Kidswear,White
